Date,Open,High,Low,Close,Adj Close,Volume
2022-05-04,0.179624,0.201266,0.179624,0.199950,0.199950,26348918
2022-05-05,0.199950,0.200515,0.172326,0.177953,0.177953,29731624
2022-05-06,0.177953,0.187781,0.176840,0.185612,0.185612,23401997
2022-05-07,0.185612,0.193826,0.182027,0.184676,0.184676,20496369
2022-05-08,0.184676,0.185865,0.173683,0.174394,0.174394,20309137
2022-05-09,0.174394,0.174772,0.143105,0.145942,0.145942,33507889
2022-05-10,0.145942,0.164788,0.143572,0.160441,0.160441,24528517
2022-05-11,0.160441,0.162452,0.125043,0.133913,0.133913,43832656
2022-05-12,0.134115,0.139648,0.113142,0.126547,0.126547,30001139
2022-05-13,0.126547,0.138060,0.125535,0.128320,0.128320,18967747
2022-05-14,0.128318,0.132920,0.127696,0.132595,0.132595,10375360
2022-05-15,0.132595,0.147159,0.130055,0.145646,0.145646,18130558
2022-05-16,0.145657,0.145657,0.107532,0.117288,0.117288,38053863
2022-05-17,0.117288,0.123731,0.114065,0.121467,0.121467,26694520
2022-05-18,0.121467,0.122055,0.108831,0.111230,0.111230,17558452
2022-05-19,0.111230,0.112839,0.103306,0.108831,0.108831,20994254
2022-05-20,0.108830,0.114152,0.108375,0.109251,0.109251,13142122
2022-05-21,0.109252,0.111771,0.107982,0.111489,0.111489,10310243
2022-05-22,0.111489,0.112354,0.091415,0.099728,0.099728,24144714
2022-05-23,0.099728,0.100018,0.082448,0.083016,0.083016,33562436
2022-05-24,0.083016,0.086116,0.075588,0.082022,0.082022,26054314
2022-05-25,0.082022,0.084047,0.077871,0.078441,0.078441,15782315
2022-05-26,0.078441,0.078961,0.066080,0.067300,0.067300,25806780
2022-05-27,0.067300,0.068974,0.049010,0.062862,0.062862,48715708
2022-05-28,0.062997,0.084919,0.060843,0.081341,0.081341,26854095
2022-05-29,0.081341,0.081341,0.068524,0.070337,0.070337,18690490
2022-05-30,0.070337,0.084685,0.069312,0.083603,0.083603,20014901
2022-05-31,0.083603,0.085098,0.078595,0.081287,0.081287,12638659
2022-06-01,0.081287,0.081649,0.065358,0.067077,0.067077,19018347
2022-06-02,0.066997,0.070791,0.066093,0.068888,0.068888,10590629
2022-06-03,0.068889,0.069125,0.055665,0.056889,0.056889,17310746
2022-06-04,0.056889,0.059713,0.054853,0.057380,0.057380,8646723
2022-06-05,0.057380,0.058151,0.047207,0.050377,0.050377,16930062
2022-06-06,0.050377,0.059729,0.048796,0.055371,0.055371,14989264
2022-06-07,0.055371,0.060433,0.051325,0.059346,0.059346,14185890
2022-06-08,0.059346,0.059840,0.054625,0.054865,0.054865,8550473
2022-06-09,0.054865,0.055524,0.052620,0.053166,0.053166,8224356
2022-06-10,0.053166,0.053698,0.047283,0.048982,0.048982,10810528
2022-06-11,0.048982,0.050454,0.041426,0.041599,0.041599,12304311
2022-06-12,0.041599,0.041910,0.033277,0.037943,0.037943,23675813
2022-06-13,0.037942,0.038171,0.031213,0.031631,0.031631,15233841
2022-06-14,0.031631,0.035468,0.031248,0.034371,0.034371,12670670
2022-06-15,0.034371,0.039036,0.030972,0.038487,0.038487,17654675
2022-06-16,0.038480,0.038480,0.032163,0.032545,0.032545,16409758
2022-06-17,0.032545,0.033269,0.030750,0.032311,0.032311,9325312
2022-06-18,0.032311,0.032603,0.028658,0.031496,0.031496,8841299
2022-06-19,0.031496,0.034709,0.029991,0.033966,0.033966,9221572
2022-06-20,0.033966,0.039674,0.033292,0.038656,0.038656,18247219
2022-06-21,0.038656,0.047785,0.036614,0.041559,0.041559,22716342
2022-06-22,0.041559,0.042451,0.038054,0.040283,0.040283,13193533
2022-06-23,0.040283,0.045135,0.039971,0.044721,0.044721,10512124
2022-06-24,0.044721,0.049112,0.044377,0.048350,0.048350,14006417
2022-06-25,0.048350,0.055497,0.047079,0.055497,0.055497,15337825
2022-06-26,0.055497,0.055841,0.046001,0.046315,0.046315,17992496
2022-06-27,0.046315,0.047467,0.042580,0.042681,0.042681,12782017
2022-06-28,0.042681,0.042714,0.036943,0.037463,0.037463,14814386
2022-06-29,0.037463,0.039198,0.035398,0.037173,0.037173,9107583
2022-06-30,0.037173,0.037209,0.034694,0.036384,0.036384,7496731
2022-07-01,0.036384,0.039191,0.036321,0.039094,0.039094,11444710
2022-07-02,0.039094,0.039215,0.036864,0.037137,0.037137,8040778
2022-07-03,0.037137,0.037201,0.033145,0.034703,0.034703,7192433
2022-07-04,0.034703,0.038295,0.032732,0.038267,0.038267,11154961
2022-07-05,0.038267,0.038596,0.035506,0.035550,0.035550,8072956
2022-07-06,0.035550,0.038937,0.035493,0.037866,0.037866,11491129
2022-07-07,0.037866,0.040379,0.037765,0.039422,0.039422,9422143
2022-07-08,0.039422,0.039791,0.037412,0.037475,0.037475,7231234
2022-07-09,0.037475,0.038769,0.036265,0.038137,0.038137,6806634
2022-07-10,0.038137,0.038213,0.036906,0.037247,0.037247,6745610
2022-07-11,0.037247,0.037446,0.035629,0.035629,0.035629,4784731
2022-07-12,0.035629,0.035687,0.034316,0.034335,0.034335,5694374
2022-07-13,0.034336,0.037421,0.034336,0.036500,0.036500,9101397
2022-07-14,0.036500,0.037740,0.035737,0.037508,0.037508,7745666
2022-07-15,0.037508,0.038440,0.036749,0.037935,0.037935,7326428
2022-07-16,0.037935,0.039908,0.037463,0.039827,0.039827,8972464
2022-07-17,0.039827,0.040206,0.038330,0.038330,0.038330,7747729
2022-07-18,0.038330,0.040767,0.038199,0.040036,0.040036,9207479
2022-07-19,0.040036,0.044962,0.039664,0.044278,0.044278,12406243
2022-07-20,0.044278,0.045205,0.041678,0.041678,0.041678,11858431
2022-07-21,0.041678,0.042972,0.039775,0.042283,0.042283,9920494
2022-07-22,0.042283,0.044437,0.041448,0.041974,0.041974,7194107
2022-07-23,0.041974,0.042540,0.041465,0.041607,0.041607,7132000
2022-07-24,0.041607,0.043055,0.041086,0.041979,0.041979,5404197
2022-07-25,0.041979,0.043372,0.041396,0.042487,0.042487,6278254
2022-07-26,0.042487,0.045203,0.042102,0.044716,0.044716,8146560
2022-07-27,0.044716,0.048966,0.044436,0.048048,0.048048,9523165
2022-07-28,0.048048,0.051040,0.047273,0.048014,0.048014,11231443
2022-07-29,0.048014,0.049782,0.047756,0.049407,0.049407,8013725
2022-07-30,0.049407,0.054967,0.049105,0.052831,0.052831,13562864
2022-07-31,0.052832,0.053532,0.049718,0.049718,0.049718,10040521
2022-08-01,0.049718,0.050053,0.047565,0.048090,0.048090,9961785
2022-08-02,0.048090,0.048203,0.044746,0.045395,0.045395,10446313
2022-08-03,0.045395,0.048331,0.044973,0.047821,0.047821,7505957
2022-08-04,0.047821,0.048777,0.047001,0.047606,0.047606,6373926
2022-08-05,0.047606,0.050017,0.047418,0.050017,0.050017,8003416
2022-08-06,0.050017,0.052192,0.048921,0.051130,0.051130,9404549
2022-08-07,0.051130,0.051631,0.049629,0.051204,0.051204,7092839
2022-08-08,0.051204,0.055531,0.051204,0.052820,0.052820,13328997
2022-08-09,0.052820,0.057197,0.052820,0.054973,0.054973,11645887
2022-08-10,0.054973,0.059686,0.053195,0.059234,0.059234,14128797
2022-08-11,0.059240,0.063157,0.058349,0.060315,0.060315,16926225
2022-08-12,0.060298,0.063334,0.058039,0.062572,0.062572,11889384
2022-08-13,0.062622,0.068148,0.062622,0.066806,0.066806,13958003
2022-08-14,0.066812,0.072774,0.063386,0.067860,0.067860,29062831
2022-08-15,0.067851,0.069566,0.061506,0.063610,0.063610,21897812
2022-08-16,0.063568,0.063795,0.057495,0.059524,0.059524,22282462
2022-08-17,0.059506,0.065983,0.057276,0.058668,0.058668,16662934
2022-08-18,0.058668,0.059061,0.053159,0.053163,0.053163,15195044
2022-08-19,0.053156,0.053156,0.040490,0.040630,0.040630,25925194
2022-08-20,0.040610,0.045184,0.040610,0.042474,0.042474,13148673
2022-08-21,0.042473,0.051570,0.042470,0.049276,0.049276,18933203
2022-08-22,0.049285,0.049412,0.047501,0.048603,0.048603,8384622
2022-08-23,0.048599,0.050986,0.047786,0.049981,0.049981,13505752
2022-08-24,0.049979,0.052381,0.049235,0.051308,0.051308,10559718
2022-08-25,0.051302,0.053179,0.051156,0.051521,0.051521,18094381
2022-08-26,0.051516,0.051668,0.045696,0.046274,0.046274,16906727
2022-08-27,0.046270,0.046427,0.041752,0.042121,0.042121,15106336
2022-08-28,0.042122,0.042610,0.040236,0.040439,0.040439,18137921
2022-08-29,0.040443,0.042455,0.039584,0.041977,0.041977,16427110
2022-08-30,0.041974,0.043060,0.040412,0.040939,0.040939,9384342
2022-08-31,0.040936,0.041458,0.039562,0.040104,0.040104,8854583
2022-09-01,0.040113,0.040568,0.039510,0.040184,0.040184,6948385
2022-09-02,0.040186,0.043363,0.040143,0.042232,0.042232,10954857
2022-09-03,0.042230,0.042985,0.041765,0.042480,0.042480,6905182
2022-09-04,0.042539,0.043425,0.042226,0.043048,0.043048,7672726
2022-09-05,0.043047,0.043047,0.040756,0.041936,0.041936,7793086
2022-09-06,0.041936,0.043072,0.039797,0.040151,0.040151,10855442
2022-09-07,0.040153,0.041120,0.038851,0.040525,0.040525,9788182
2022-09-08,0.040525,0.040589,0.038549,0.039242,0.039242,8460417
2022-09-09,0.039272,0.041035,0.039105,0.040378,0.040378,8106987
2022-09-10,0.040379,0.040478,0.039317,0.039828,0.039828,6179835
2022-09-11,0.039816,0.039843,0.038861,0.039813,0.039813,7644066
2022-09-12,0.039817,0.040631,0.039578,0.040060,0.040060,7559017
2022-09-13,0.040072,0.040093,0.037031,0.037475,0.037475,10745425
2022-09-14,0.037301,0.038231,0.036041,0.036729,0.036729,6963859
2022-09-15,0.036729,0.036942,0.034421,0.034838,0.034838,8845482
2022-09-16,0.034846,0.035730,0.033940,0.034089,0.034089,5449150
2022-09-17,0.034087,0.034963,0.034044,0.034862,0.034862,5353425
2022-09-18,0.034871,0.035265,0.032983,0.033145,0.033145,7455158
2022-09-19,0.033152,0.033261,0.031447,0.031943,0.031943,6693804
2022-09-20,0.031949,0.032094,0.030190,0.030802,0.030802,6899671
2022-09-21,0.030803,0.032539,0.029481,0.030886,0.030886,10775184
2022-09-22,0.030883,0.031584,0.029893,0.031410,0.031410,7908940
2022-09-23,0.031429,0.032192,0.030987,0.031658,0.031658,5940680
2022-09-24,0.031658,0.032944,0.031430,0.032635,0.032635,6790879
2022-09-25,0.032630,0.033772,0.032586,0.033528,0.033528,5788634
2022-09-26,0.033523,0.033687,0.032371,0.033105,0.033105,7599681
2022-09-27,0.033112,0.034208,0.032713,0.032865,0.032865,5148699
2022-09-28,0.032849,0.033935,0.032445,0.033934,0.033934,4259389
2022-09-29,0.033936,0.034245,0.033337,0.033708,0.033708,3986364
2022-09-30,0.033707,0.034602,0.033328,0.033995,0.033995,3963644
2022-10-01,0.033991,0.034309,0.033009,0.033042,0.033042,4833643
2022-10-02,0.033051,0.033567,0.032112,0.032434,0.032434,5516378
2022-10-03,0.032443,0.033561,0.031666,0.033438,0.033438,6328815
2022-10-04,0.033438,0.034501,0.033184,0.034466,0.034466,4457839
2022-10-05,0.034454,0.034769,0.033169,0.033278,0.033278,5558359
2022-10-06,0.033280,0.033966,0.033023,0.033245,0.033245,5710164
2022-10-07,0.033247,0.033660,0.032413,0.033147,0.033147,5097356
2022-10-08,0.033162,0.033501,0.032832,0.032966,0.032966,3546103
2022-10-09,0.032977,0.033782,0.032866,0.033426,0.033426,3259423
2022-10-10,0.033426,0.033646,0.032438,0.032604,0.032604,5343406
2022-10-11,0.032604,0.032948,0.032143,0.032268,0.032268,3192306
2022-10-12,0.032268,0.032693,0.032080,0.032336,0.032336,2933822
