Date,Open,High,Low,Close,Adj Close,Volume
2022-09-18,1.000967,1.001111,0.999300,1.000523,1.000523,7971539238
2022-09-19,1.000766,1.001065,0.999112,0.999659,0.999659,9750460921
2022-09-20,1.000706,1.001042,0.998942,0.999026,0.999026,8134767274
2022-09-21,0.999610,1.001387,0.998980,1.000297,1.000297,9583302363
2022-09-22,1.000733,1.001294,0.999289,0.999721,0.999721,9067673459
2022-09-23,0.999718,1.001495,0.999004,1.000183,1.000183,9334269253
2022-09-24,1.000095,1.001318,0.998859,1.000007,1.000007,7469401871
2022-09-25,0.999795,1.001029,0.999081,1.000646,1.000646,6699091780
2022-09-26,0.999669,1.002788,0.999140,0.999775,0.999775,8338776212
2022-09-27,0.999859,1.003645,0.999176,1.001188,1.001188,10212165464
2022-09-28,1.000618,1.001375,0.999045,0.999780,0.999780,9037378098
2022-09-29,0.999842,1.001325,0.998917,1.000105,1.000105,6906007418
2022-09-30,1.000285,1.001254,0.999021,1.000003,1.000003,7228359187
2022-10-01,0.999787,1.001575,0.999011,1.000322,1.000322,4401538576
2022-10-02,0.999980,1.001516,0.998655,0.999525,0.999525,4876227728
2022-10-03,1.000095,1.001123,0.998876,1.000025,1.000025,6430729201
2022-10-04,1.000200,1.001125,0.999240,1.000146,1.000146,6759645878
2022-10-05,0.999885,1.002202,0.999166,0.999936,0.999936,6621650545
2022-10-06,1.000219,1.002712,0.996383,1.000031,1.000031,6424323149
2022-10-07,1.000016,1.001247,0.998890,1.000171,1.000171,5512939188
2022-10-08,1.000197,1.001001,0.998812,0.999820,0.999820,3680625187
2022-10-09,0.999951,1.001245,0.999154,1.000119,1.000119,3456238969
2022-10-10,1.000131,1.001021,0.999182,1.000368,1.000368,6166681361
2022-10-11,1.000331,1.001113,0.999284,0.999904,0.999904,6363227768
2022-10-12,0.999905,1.001068,0.999351,1.000357,1.000357,5211379224
2022-10-13,1.000361,1.000943,0.999038,0.999810,0.999810,8484435150
2022-10-14,0.999802,1.001315,0.999233,1.000442,1.000442,8085805833
2022-10-15,1.000418,1.001305,0.999390,1.000319,1.000319,4552179277
2022-10-16,1.000342,1.001208,0.999367,1.000527,1.000527,4728210778
2022-10-17,1.000503,1.001283,0.999038,0.999761,0.999761,6460725744
2022-10-18,0.999802,1.001154,0.999046,1.000601,1.000601,7138513519
2022-10-19,1.000599,1.001039,0.999097,0.999856,0.999856,5876531933
2022-10-20,0.999788,1.001061,0.999374,0.999779,0.999779,5559430612
2022-10-21,1.000207,1.004098,0.999422,1.000217,1.000217,5872813337
2022-10-22,1.000215,1.001250,0.999439,1.000054,1.000054,3420800232
2022-10-23,1.000066,1.000972,0.999123,1.000572,1.000572,4461506899
2022-10-24,0.999975,1.000933,0.999163,1.000194,1.000194,5618010118
2022-10-25,1.000173,1.001143,0.999180,0.999948,0.999948,8017370284
2022-10-26,1.000037,1.001465,0.999070,1.000353,1.000353,8959701738
2022-10-27,1.000343,1.001213,0.999128,0.999955,0.999955,8053476085
2022-10-28,0.999941,1.002650,0.999305,0.999827,0.999827,6685417232
2022-10-29,0.999826,1.000996,0.999112,1.000109,1.000109,8171731809
2022-10-30,1.000087,1.001026,0.999184,1.000096,1.000096,5955857683
2022-10-31,1.000057,1.001072,0.999059,1.000571,1.000571,7883853467
2022-11-01,1.000557,1.001047,0.999445,1.000006,1.000006,7242954997
2022-11-02,0.999983,1.000997,0.999378,1.000344,1.000344,8285948224
2022-11-03,1.000350,1.003088,0.999415,1.000600,1.000600,7536474493
2022-11-04,1.000281,1.002067,0.998573,1.000144,1.000144,10226942529
2022-11-05,1.000544,1.001286,0.999156,0.999786,0.999786,6905540121
2022-11-06,0.999953,1.001156,0.999362,0.999964,0.999964,6180167998
2022-11-07,0.999889,1.001135,0.999309,0.999818,0.999818,9152532377
2022-11-08,0.999798,1.001123,0.998941,1.000176,1.000176,21100945115
2022-11-09,1.000356,1.001667,0.999385,1.000804,1.000804,20146853424
2022-11-10,1.000995,1.012638,1.000201,1.001443,1.001443,21213475804
2022-11-11,1.001197,1.002662,1.000083,1.000903,1.000903,14105832815
2022-11-12,1.001345,1.019846,0.996277,1.000751,1.000751,10997769691
2022-11-13,1.000684,1.002131,0.999631,1.001095,1.001095,7253712643
2022-11-14,1.000926,1.001807,0.999818,1.000936,1.000936,10250311528
2022-11-15,1.000957,1.001698,0.999579,1.000261,1.000261,8032879524
2022-11-16,1.000462,1.002021,0.999530,1.000386,1.000386,7336542529
2022-11-17,1.000346,1.001590,0.999231,1.000243,1.000243,5758493091
2022-11-18,1.001129,1.001659,0.999562,1.001127,1.001127,5789797834
2022-11-19,1.001102,1.001433,0.999647,1.000590,1.000590,3319622761
2022-11-20,1.000605,1.001640,0.999791,1.001229,1.001229,7510289975
2022-11-21,1.000450,1.001628,0.999741,1.000710,1.000710,9125701526
2022-11-22,1.000616,1.001733,0.999756,1.000659,1.000659,8437515430
2022-11-23,1.000602,1.001600,0.999520,1.000803,1.000803,8019215464
2022-11-24,1.000598,1.001458,0.999474,1.001032,1.001032,6694921353
2022-11-25,1.000977,1.001386,0.998701,1.000254,1.000254,5814018349
2022-11-26,1.000542,1.001290,0.999514,1.000119,1.000119,4877092187
2022-11-27,0.999950,1.001214,0.999531,1.000313,1.000313,4614831258
2022-11-28,1.000311,1.001083,0.999363,1.000755,1.000755,6906132682
2022-11-29,1.000766,1.001192,0.999441,1.000090,1.000090,6558827481
2022-11-30,1.000115,1.001076,0.999287,1.000000,1.000000,8863202636
2022-12-01,0.999991,1.001142,0.999190,1.000006,1.000006,7629631366
2022-12-02,1.000054,1.002820,0.999522,1.000518,1.000518,6490009672
2022-12-03,1.000450,1.000691,0.999358,1.000236,1.000236,4321909803
2022-12-04,1.000235,1.000726,0.999546,0.999884,0.999884,4329311363
2022-12-05,1.000327,1.000998,0.999214,1.000061,1.000061,5878580818
2022-12-06,1.000062,1.001004,0.999391,1.000047,1.000047,5581936298
2022-12-07,1.000336,1.000868,0.999195,1.000066,1.000066,5824640765
2022-12-08,1.000075,1.000954,0.999252,1.000087,1.000087,5709314843
2022-12-09,1.000090,1.000792,0.999181,0.999845,0.999845,5770865206
2022-12-10,0.999848,1.001023,0.999463,1.000091,1.000091,3896163188
2022-12-11,1.000102,1.000782,0.999387,0.999957,0.999957,3708577437
2022-12-12,0.999979,1.000888,0.999097,0.999950,0.999950,6514103008
2022-12-13,1.000096,1.000924,0.998723,1.000064,1.000064,10928458036
2022-12-14,1.000532,1.000932,0.998857,1.000252,1.000252,7293948776
2022-12-15,1.000233,1.000851,0.999014,0.999825,0.999825,5440033506
2022-12-16,0.999810,1.001226,0.998873,1.000258,1.000258,6499618945
2022-12-17,1.000246,1.001700,0.999198,0.999580,0.999580,4321525257
2022-12-18,1.000216,1.001359,0.999185,1.000097,1.000097,2744176088
2022-12-19,1.000137,1.001290,0.999187,0.999935,0.999935,4575546070
2022-12-20,0.999969,1.000965,0.999187,1.000063,1.000063,5509011995
2022-12-21,1.000049,1.000710,0.999312,0.999613,0.999613,3745056661
2022-12-22,0.999776,1.000861,0.999224,1.000607,1.000607,4095404239
2022-12-23,1.000583,1.000999,0.999488,1.000169,1.000169,3799544918
2022-12-24,1.000143,1.000749,0.999422,1.000264,1.000264,1966930385
2022-12-25,1.000269,1.001002,0.999370,1.000260,1.000260,2742694443
2022-12-26,1.000316,1.000708,0.999307,1.000247,1.000247,2891652706
2022-12-27,1.000190,1.001180,0.999271,1.000128,1.000128,4511338382
2022-12-28,1.000359,1.000852,0.999272,1.000194,1.000194,5136431856
2022-12-29,1.000193,1.001060,0.999324,1.000707,1.000707,4528743837
2022-12-30,1.000700,1.000998,0.999308,1.000102,1.000102,4282713395
2022-12-31,1.000207,1.001225,0.999752,1.000225,1.000225,2690117726
2023-01-01,1.000229,1.001018,0.999799,1.000340,1.000340,2236386722
2023-01-02,1.000351,1.001246,0.999559,1.000104,1.000104,3472526101
2023-01-03,1.000155,1.000877,0.999516,1.000282,1.000282,4000802165
2023-01-04,1.000283,1.001420,0.999499,1.000349,1.000349,5848512182
2023-01-05,1.000465,1.002400,0.999514,1.000031,1.000031,4390715813
2023-01-06,1.000059,1.001106,0.999402,1.000287,1.000287,5219509726
2023-01-07,1.000405,1.000982,0.999561,1.000277,1.000277,2321828768
2023-01-08,1.000181,1.001390,0.999568,1.000978,1.000978,3070320860
2023-01-09,1.000886,1.001337,0.999339,0.999786,0.999786,7449659964
2023-01-10,1.000238,1.001171,0.999312,1.000235,1.000235,5716619108
2023-01-11,1.000257,1.000995,0.999194,1.000029,1.000029,6484461952
2023-01-12,0.999807,1.001198,0.999338,1.000319,1.000319,11090304091
2023-01-13,1.000316,1.001107,0.999353,1.000313,1.000313,9302227884
2023-01-14,1.000338,1.001121,0.999294,1.000466,1.000466,13600786556
2023-01-15,1.000456,1.000869,0.999287,1.000024,1.000024,7356561754
2023-01-16,1.000005,1.001118,0.999274,1.000155,1.000155,8997658789
2023-01-17,1.000178,1.001264,0.999387,1.000538,1.000538,8569004353
2023-01-18,1.000113,1.001319,0.999457,0.999987,0.999987,10437553279
2023-01-19,0.999635,1.000944,0.999592,1.000119,1.000119,7315787461
2023-01-20,1.000182,1.001217,0.999095,0.999551,0.999551,10362083244
2023-01-21,0.999581,1.001127,0.999070,0.999626,0.999626,11570534939
2023-01-22,0.999982,1.000946,0.999188,1.000562,1.000562,9123656886
2023-01-23,1.000667,1.001041,0.999433,0.999910,0.999910,10191369522
2023-01-24,0.999978,1.001362,0.999192,0.999730,0.999730,9652102211
2023-01-25,1.000109,1.001070,0.999349,1.000209,1.000209,11236079383
2023-01-26,1.000012,1.000939,0.999560,1.000161,1.000161,9758697608
2023-01-27,1.000236,1.000921,0.999434,1.000126,1.000126,9836689611
2023-01-28,0.999908,1.000766,0.999321,1.000075,1.000075,5914540244
2023-01-29,1.000084,1.001074,0.999429,1.000134,1.000134,9746561339
2023-01-30,1.000151,1.001060,0.999254,1.000379,1.000379,10428612037
2023-01-31,1.000492,1.001213,0.999574,1.000447,1.000447,8063170961
2023-02-01,1.000444,1.001209,0.999283,1.000206,1.000206,9542750777
2023-02-02,1.000159,1.001199,0.999293,1.000626,1.000626,11725436616
2023-02-03,1.000103,1.001136,0.999306,1.000506,1.000506,10396860694
2023-02-04,1.000253,1.001001,0.999515,0.999815,0.999815,6427553818
2023-02-05,1.000098,1.001308,0.999173,0.999909,0.999909,8511186142
2023-02-06,1.000220,1.000782,0.999542,1.000138,1.000138,8930395812
2023-02-07,1.000085,1.000915,0.999647,1.000040,1.000040,10335606338
2023-02-08,1.000048,1.000710,0.999578,1.000251,1.000251,9820990205
2023-02-09,1.000219,1.000591,0.999577,0.999948,0.999948,13062333376
2023-02-10,1.000037,1.000583,0.999547,1.000144,1.000144,10690053118
2023-02-11,1.000054,1.000500,0.999725,1.000131,1.000131,6536126788
2023-02-12,1.000314,1.000642,0.999456,1.000150,1.000150,6465453371
2023-02-13,1.000289,1.000572,0.998789,0.999384,0.999384,13149065983
2023-02-14,0.999330,1.000481,0.999149,0.999911,0.999911,9965831170
2023-02-15,0.999885,1.000956,0.999432,1.000083,1.000083,9836495499
2023-02-16,1.000223,1.000585,0.999390,0.999839,0.999839,12921628601
2023-02-17,0.999904,1.000970,0.999607,1.000367,1.000367,10925339827
2023-02-18,1.000381,1.000734,0.999540,1.000107,1.000107,5669919428
2023-02-19,1.000049,1.000851,0.999507,1.000176,1.000176,7221566629
2023-02-20,1.000107,1.001045,0.999637,1.000266,1.000266,8858413284
2023-02-21,1.000176,1.000559,0.999832,1.000264,1.000264,9098592418
2023-02-22,1.000170,1.000910,0.999673,1.000246,1.000246,8733101110
2023-02-23,1.000392,1.000916,0.999640,1.000296,1.000296,8375888762
2023-02-24,1.000265,1.000636,0.999713,1.000300,1.000300,7836512395
2023-02-25,1.000302,1.000668,0.999763,1.000029,1.000029,4631043675
2023-02-26,1.000086,1.001098,0.999533,1.000367,1.000367,4351628128
2023-02-27,1.000439,1.001022,0.999460,1.000456,1.000456,5700055415
2023-02-28,1.000558,1.001049,0.999725,1.000194,1.000194,5245873659
2023-03-01,1.000278,1.000822,0.999739,1.000308,1.000308,6203805231
2023-03-02,1.000267,1.000856,0.999672,1.000141,1.000141,5653328850
2023-03-03,1.000443,1.000630,0.999091,1.000499,1.000499,7805398164
2023-03-04,1.000445,1.000783,0.999591,1.000198,1.000198,3117734288
2023-03-05,1.000310,1.001035,0.999797,1.000182,1.000182,3485513960
2023-03-06,1.000177,1.000799,0.999773,1.000290,1.000290,4405313885
2023-03-07,1.000256,1.001179,0.999577,1.000536,1.000536,5374912844
2023-03-08,1.000513,1.001406,0.999556,1.000376,1.000376,5054431571
2023-03-09,1.000481,1.001135,0.999583,1.000232,1.000232,6658347091
2023-03-10,1.000271,1.001321,0.998276,0.998928,0.998928,9735453228
2023-03-11,0.998757,1.004133,0.994765,1.000571,1.000571,8263868697
2023-03-12,1.000506,1.010745,1.000078,1.003463,1.003463,5998975404
2023-03-13,1.003554,1.005992,0.998314,1.000898,1.000898,10234445499
2023-03-14,1.000853,1.004577,0.998228,0.999822,0.999822,10341463963
2023-03-15,0.999645,1.001422,0.998240,1.000406,1.000406,8627944845
2023-03-16,1.000431,1.001205,0.999066,1.000201,1.000201,6207065917
2023-03-17,1.000294,1.002404,0.999149,1.001011,1.001011,9210097462
2023-03-18,1.001032,1.002627,0.998767,0.999504,0.999504,7887178563
2023-03-19,0.999478,1.001342,0.999185,0.999996,0.999996,6634035727
2023-03-20,1.000167,1.001704,0.998531,0.998979,0.998979,7853575129
2023-03-21,0.998928,1.001332,0.998058,0.999712,0.999712,6530841589
2023-03-22,0.999934,1.001422,0.997591,0.999682,0.999682,5620927032
2023-03-23,0.999512,1.001209,0.998610,0.999457,0.999457,4637725760
2023-03-24,0.999542,1.000330,0.992059,0.999902,0.999902,3493981618
2023-03-25,1.000056,1.000583,0.998704,0.999589,0.999589,2833230626
2023-03-26,0.999628,1.000301,0.999009,0.999929,0.999929,2623950443
2023-03-27,0.999963,1.000343,0.998497,0.999712,0.999712,3675658933
2023-03-28,0.999632,1.000279,0.998501,0.999972,0.999972,3396703216
2023-03-29,0.999926,1.000820,0.999383,0.999866,0.999866,3672321722
2023-03-30,0.999888,1.000734,0.999058,0.999739,0.999739,3739092264
2023-03-31,0.999808,1.000758,0.998545,0.999975,0.999975,3066844141
2023-04-01,0.999931,1.000240,0.999179,0.999479,0.999479,2290178171
2023-04-02,0.999755,1.000012,0.998774,0.999718,0.999718,2425087444
2023-04-03,0.999731,1.000196,0.999044,0.999617,0.999617,3740879078
2023-04-04,0.999673,1.000288,0.999250,0.999737,0.999737,2954237093
2023-04-05,0.999899,1.000483,0.999054,0.999617,0.999617,3182061133
2023-04-06,0.999641,1.000378,0.999151,1.000201,1.000201,2551389418
2023-04-07,1.000017,1.000454,0.999209,1.000058,1.000058,2125787468
2023-04-08,0.999907,1.000343,0.999390,0.999778,0.999778,2548970201
2023-04-09,0.999802,1.000314,0.999343,0.999892,0.999892,2323679251
2023-04-10,0.999747,1.002182,0.999242,1.000015,1.000015,3060738090
2023-04-11,1.000028,1.000568,0.999541,1.000292,1.000292,3708471491
2023-04-12,1.000390,1.000838,0.998781,1.000313,1.000313,3893966531
2023-04-13,0.999753,1.000966,0.999753,1.000562,1.000562,3471485718
2023-04-14,1.000617,1.001077,0.999863,1.000553,1.000553,4297104114
2023-04-15,1.000528,1.000974,0.999951,1.000493,1.000493,2691273180
2023-04-16,1.000516,1.000885,0.999554,1.000233,1.000233,2617015115
2023-04-17,1.000202,1.000849,0.999309,0.999998,0.999998,3389955609
2023-04-18,1.000084,1.000649,0.999383,1.000260,1.000260,3343349177
2023-04-19,1.000268,1.000722,0.999081,0.999768,0.999768,4184217962
2023-04-20,0.999848,1.001026,0.998984,0.999777,0.999777,3546160914
2023-04-21,0.999877,1.000939,0.998133,1.000200,1.000200,3399135567
2023-04-22,1.000194,1.001726,0.999482,0.999940,0.999940,2211044244
2023-04-23,0.999947,1.001084,0.999505,0.999741,0.999741,2014130044
2023-04-24,0.999722,1.000509,0.999142,1.000000,1.000000,2447526529
2023-04-25,0.999985,1.000677,0.999530,0.999935,0.999935,2506180494
2023-04-26,0.999957,1.000698,0.998644,1.000216,1.000216,4147172216
2023-04-27,1.000169,1.001207,0.999351,0.999823,0.999823,3579909529
2023-04-28,0.999790,1.000786,0.999422,1.000421,1.000421,2747812358
2023-04-29,1.000430,1.000749,0.999972,1.000236,1.000236,1712173701
2023-04-30,1.000223,1.001159,0.999681,1.000178,1.000178,2314019819
2023-05-01,1.000208,1.001309,0.998842,0.999702,0.999702,2910530049
2023-05-02,0.999766,1.000911,0.999242,0.999957,0.999957,2511617039
2023-05-03,0.999984,1.001108,0.999719,1.000437,1.000437,2751739862
2023-05-04,1.000439,1.000771,0.999989,1.000344,1.000344,2266048512
