Date,Open,High,Low,Close,Adj Close,Volume
2022-11-05,1643.079102,1660.620117,1624.150391,1627.481445,1627.481445,1058397
2022-11-06,1627.426025,1632.141357,1568.304199,1571.965088,1571.965088,1583774
2022-11-07,1571.709961,1604.317871,1547.435059,1560.860107,1560.860107,4826660
2022-11-08,1560.831421,1564.420044,1246.213135,1316.699829,1316.699829,11290409
2022-11-09,1316.882690,1317.043335,1067.779663,1073.911133,1073.911133,3423548
2022-11-10,1076.065063,1302.204712,1076.065063,1271.883423,1271.883423,1515879
2022-11-11,1271.051147,1287.506226,1214.497437,1272.462158,1272.462158,1386827
2022-11-12,1272.609375,1278.703857,1185.159668,1192.884033,1192.884033,1286758
2022-11-13,1193.232544,1243.619019,1157.069580,1188.202881,1188.202881,355328
2022-11-14,1189.557373,1238.215332,1148.052612,1212.649170,1212.649170,495558
2022-11-15,1211.041748,1257.564819,1207.287476,1235.187134,1235.187134,341611
2022-11-16,1238.103149,1250.064331,1171.389282,1188.694702,1188.694702,349647
2022-11-17,1188.278076,1197.573364,1160.862915,1171.678589,1171.678589,374196
2022-11-18,1171.668579,1194.607910,1171.336914,1179.278198,1179.278198,989671
2022-11-19,1179.186768,1209.866943,1170.324341,1205.022705,1205.022705,231555
2022-11-20,1205.214478,1207.884644,1130.017944,1130.053711,1130.053711,330902
2022-11-21,1130.477417,1133.778931,1078.735596,1102.224976,1102.224976,480652
2022-11-22,1103.863892,1114.543457,1052.041992,1113.032104,1113.032104,618432
2022-11-23,1113.085449,1155.159058,1103.258667,1154.818726,1154.818726,395433
2022-11-24,1155.433838,1186.544556,1152.880737,1169.781982,1169.781982,453942
2022-11-25,1170.754761,1190.120850,1147.992920,1179.559326,1179.559326,345547
2022-11-26,1186.737671,1200.497803,1173.691040,1176.294189,1176.294189,312211
2022-11-27,1176.485718,1197.973022,1165.763306,1168.338867,1168.338867,241689
2022-11-28,1168.325073,1181.585205,1138.532471,1153.941650,1153.941650,264669
2022-11-29,1153.779419,1196.240601,1148.684814,1184.924805,1184.924805,298560
2022-11-30,1185.238281,1267.186279,1181.539307,1247.539551,1247.539551,10230859
2022-12-01,1247.591187,1264.072021,1239.255737,1245.376099,1245.376099,19741593
2022-12-02,1244.642944,1268.401611,1235.870117,1266.714600,1266.714600,14945404
2022-12-03,1266.715820,1268.959961,1229.798584,1234.787354,1234.787354,5828663
2022-12-04,1235.073364,1255.355957,1221.003906,1245.364502,1245.364502,8321340
2022-12-05,1244.651123,1275.345215,1232.039917,1243.452637,1243.452637,18948978
2022-12-06,1242.246582,1256.531372,1225.372925,1249.239258,1249.239258,15504228
2022-12-07,1250.125610,1264.471802,1192.467041,1202.660767,1202.660767,8393026
2022-12-08,1203.552734,1250.710205,1198.204590,1246.168457,1246.168457,10722950
2022-12-09,1245.967041,1255.410645,1226.023315,1233.861206,1233.861206,12025545
2022-12-10,1233.889404,1252.873535,1226.796265,1240.497192,1240.497192,3696066
2022-12-11,1239.866211,1267.458984,1233.783936,1245.410767,1245.410767,8792153
2022-12-12,1246.074219,1252.024902,1222.330200,1239.338379,1239.338379,17788480
2022-12-13,1239.200439,1316.166504,1233.850098,1279.227051,1279.227051,11963766
2022-12-14,1279.968384,1309.884521,1267.646484,1283.094360,1283.094360,40383925
2022-12-15,1283.373291,1287.912842,1232.377075,1243.314575,1243.314575,8489828
2022-12-16,1243.388306,1253.941528,1160.602783,1163.417603,1163.417603,11375421
2022-12-17,1163.309937,1179.189941,1155.297363,1176.431152,1176.431152,7446622
2022-12-18,1176.076416,1176.076416,1148.322510,1160.506714,1160.506714,4427878
2022-12-19,1160.981812,1172.093018,1133.164429,1151.421875,1151.421875,20390064
2022-12-20,1152.556274,1192.320313,1136.721191,1192.320313,1192.320313,22806986
2022-12-21,1192.193970,1193.191162,1168.274170,1173.112671,1173.112671,5369418
2022-12-22,1173.311157,1192.840576,1158.223633,1190.631348,1190.631348,11308077
2022-12-23,1190.243652,1198.466309,1180.743164,1189.712891,1189.712891,29113481
2022-12-24,1189.714966,1205.184937,1180.524780,1197.515625,1197.515625,6182189
2022-12-25,1197.515625,1204.608032,1173.045166,1190.282227,1190.282227,3684767
2022-12-26,1190.599487,1196.951538,1183.644287,1196.560181,1196.560181,5757542
2022-12-27,1196.524048,1197.546509,1172.093018,1174.530273,1174.530273,10121120
2022-12-28,1174.480591,1180.788574,1161.727295,1162.325562,1162.325562,14185770
2022-12-29,1162.325562,1185.457031,1158.546509,1176.557251,1176.557251,5745963
2022-12-30,1176.529907,1183.561157,1155.816895,1175.731323,1175.731323,14575421
2022-12-31,1176.054565,1184.408691,1169.340820,1177.536865,1177.536865,120171839
2023-01-01,1177.734253,1184.810303,1170.031372,1180.911499,1180.911499,3574524
2023-01-02,1180.911377,1194.874390,1171.528931,1186.030396,1186.030396,7061169
2023-01-03,1185.875610,1194.385742,1173.294800,1185.225464,1185.225464,6609925
2023-01-04,1185.228638,1244.989014,1180.407471,1236.879639,1236.879639,8131571
2023-01-05,1236.629395,1243.707764,1220.036255,1236.933472,1236.933472,3888033
2023-01-06,1236.819824,1245.445557,1209.182983,1229.844727,1229.844727,7388899
2023-01-07,1230.080933,1244.053101,1223.856201,1236.379150,1236.379150,33713569
2023-01-08,1236.620361,1259.190674,1231.438721,1259.111450,1259.111450,4039248
2023-01-09,1257.453247,1306.883911,1253.571411,1291.087769,1291.087769,23673443
2023-01-10,1291.181152,1325.815063,1287.628784,1315.637817,1315.637817,7347965
2023-01-11,1315.654419,1349.304321,1299.440552,1347.883423,1347.883423,22577230
2023-01-12,1366.130493,1410.385986,1357.335327,1393.512207,1393.512207,28452937
2023-01-13,1393.483154,1429.465210,1380.463867,1422.381958,1422.381958,9639279
2023-01-14,1422.430542,1530.069580,1420.182739,1502.733521,1502.733521,45778065
2023-01-15,1502.960205,1536.175415,1481.786377,1518.438232,1518.438232,20348930
2023-01-16,1518.641602,1557.827881,1506.628540,1542.800171,1542.800171,26321258
2023-01-17,1542.899414,1583.071655,1529.019043,1534.079712,1534.079712,23207676
2023-01-18,1533.306396,1569.904541,1497.008911,1507.783081,1507.783081,20515221
2023-01-19,1507.416504,1539.150757,1499.682983,1537.323975,1537.323975,68204240
2023-01-20,1538.004639,1629.958862,1522.506958,1629.580200,1629.580200,14189961
2023-01-21,1629.785034,1650.492920,1610.213989,1614.919800,1614.919800,11355536
2023-01-22,1614.784912,1634.488159,1591.389282,1603.176147,1603.176147,12707719
2023-01-23,1603.049561,1622.132202,1583.600586,1612.576050,1612.576050,727614276
2023-01-24,1612.781860,1623.138916,1552.694824,1557.041870,1557.041870,26807553
2023-01-25,1557.560059,1605.582886,1525.350342,1597.999023,1597.999023,20653772
2023-01-26,1597.864014,1610.688110,1569.043213,1574.068604,1574.068604,30512184
2023-01-27,1573.842285,1596.871826,1541.503784,1577.784302,1577.784302,9195507
2023-01-28,1576.886353,1590.650146,1548.799805,1558.851807,1558.851807,34998603
2023-01-29,1558.838989,1632.534424,1556.245361,1631.450195,1631.450195,10425066
2023-01-30,1631.572510,1631.572510,1541.073853,1554.276733,1554.276733,18104502
2023-01-31,1554.474365,1582.008789,1548.460449,1569.139282,1569.139282,97114987
2023-02-01,1568.370728,1612.646362,1550.703247,1606.296387,1606.296387,12596347
2023-02-02,1607.575195,1677.643433,1607.063477,1630.409302,1630.409302,13820961
2023-02-03,1630.366821,1655.405151,1623.118652,1651.250366,1651.250366,14253759
2023-02-04,1651.017822,1667.992065,1628.158325,1649.313232,1649.313232,11429666
2023-02-05,1649.562378,1675.074219,1601.613525,1614.508301,1614.508301,13826912
2023-02-06,1614.604126,1633.690552,1601.138184,1607.045776,1607.045776,6745975
2023-02-07,1606.175049,1643.484375,1602.966675,1641.229248,1641.229248,49323381
2023-02-08,1640.722534,1654.948242,1622.367676,1631.047485,1631.047485,18781129
2023-02-09,1632.101318,1634.916748,1533.653076,1540.133057,1540.133057,32791577
2023-02-10,1540.032104,1544.501709,1498.918579,1506.987549,1506.987549,40449022
2023-02-11,1507.184937,1525.612549,1502.546631,1523.612183,1523.612183,43907922
2023-02-12,1523.809570,1533.744263,1502.018799,1507.975098,1507.975098,32088775
2023-02-13,1508.171387,1519.009399,1460.977295,1474.755981,1474.755981,23267158
2023-02-14,1474.703613,1536.651123,1471.356689,1526.797729,1526.797729,5829446
2023-02-15,1526.266602,1647.209961,1519.607300,1642.269409,1642.269409,18368387
2023-02-16,1642.373901,1692.530029,1628.144043,1628.859009,1628.859009,12946033
2023-02-17,1629.350586,1689.738647,1624.346069,1671.559692,1671.559692,7784284
2023-02-18,1671.862061,1685.825928,1641.799927,1673.977783,1673.977783,5093573
2023-02-19,1674.209717,1692.289551,1659.162964,1667.244385,1667.244385,8216871
2023-02-20,1668.137817,1698.509521,1647.970825,1674.008911,1674.008911,14488623
2023-02-21,1674.629883,1691.281860,1594.894409,1642.199341,1642.199341,31267868
2023-02-22,1642.038696,1648.400513,1592.657715,1619.099243,1619.099243,19731054
2023-02-23,1618.718506,1654.541626,1614.027832,1645.522461,1645.522461,17404640
2023-02-24,1644.087769,1651.632935,1591.655518,1596.731934,1596.731934,13156751
2023-02-25,1596.777222,1610.638428,1567.164551,1593.815796,1593.815796,7595580
2023-02-26,1592.654663,1633.118530,1583.033447,1625.829102,1625.829102,22659380
2023-02-27,1627.245483,1657.419434,1608.916016,1625.000854,1625.000854,27135538
2023-02-28,1625.369507,1641.141602,1598.879150,1605.507202,1605.507202,7495237
2023-03-01,1606.542847,1654.108276,1603.750366,1654.108276,1654.108276,8079148
2023-03-02,1654.072021,1656.544922,1618.158813,1634.482910,1634.482910,12284118
2023-03-03,1634.432983,1637.809082,1554.247559,1564.199707,1564.199707,11607034
2023-03-04,1563.850220,1576.032837,1552.539673,1560.422241,1560.422241,5734705
2023-03-05,1559.845459,1574.260864,1554.479248,1556.129272,1556.129272,3717447
2023-03-06,1556.087158,1570.287720,1545.026489,1561.542603,1561.542603,6610194
2023-03-07,1561.689819,1571.546265,1536.583496,1552.755127,1552.755127,5876664
2023-03-08,1552.410400,1558.046631,1522.328979,1522.328979,1522.328979,7854399
2023-03-09,1522.782349,1535.673462,1422.935181,1437.467285,1437.467285,4990651
2023-03-10,1437.939209,1437.939209,1369.755371,1432.905640,1432.905640,18509854
2023-03-11,1433.408447,1486.640625,1410.056396,1478.069458,1478.069458,137862816
2023-03-12,1477.516113,1576.939941,1460.780396,1569.027222,1569.027222,80692781
2023-03-13,1569.434570,1675.794922,1566.217407,1659.488892,1659.488892,312366630
2023-03-14,1659.776489,1756.611084,1650.069580,1692.819946,1692.819946,35834411
2023-03-15,1692.908081,1707.086304,1620.346924,1638.489258,1638.489258,31631709
2023-03-16,1638.726563,1672.214355,1624.689819,1662.728516,1662.728516,28645155
2023-03-17,1663.234009,1782.532715,1651.505371,1770.726440,1770.726440,46717012
2023-03-18,1770.190552,1818.000977,1753.932983,1762.066650,1762.066650,36199339
2023-03-19,1762.030273,1819.771729,1762.030273,1783.204956,1783.204956,23706005
2023-03-20,1783.244141,1796.432251,1729.525269,1733.601318,1733.601318,76084653
2023-03-21,1733.469238,1809.280518,1719.404419,1791.486938,1791.486938,22181777
2023-03-22,1791.440552,1807.003418,1714.563721,1728.444336,1728.444336,20282117
2023-03-23,1728.473389,1822.177368,1721.495972,1800.817383,1800.817383,22117603
2023-03-24,1800.602295,1806.191528,1737.238770,1746.689209,1746.689209,17278739
2023-03-25,1747.641846,1764.715698,1719.057007,1739.100342,1739.100342,25132073
2023-03-26,1738.809082,1788.561401,1738.809082,1771.578735,1771.578735,13424926
2023-03-27,1771.312378,1785.874878,1689.358276,1713.898682,1713.898682,19813790
2023-03-28,1713.588257,1770.529663,1702.052612,1758.339478,1758.339478,15215346
2023-03-29,1757.911377,1811.753296,1756.923096,1786.822876,1786.822876,16689864
2023-03-30,1786.952393,1803.777344,1758.063232,1772.420776,1772.420776,7639728
2023-03-31,1776.580078,1820.621460,1769.603027,1807.976074,1807.976074,20552058
2023-04-01,1807.125122,1819.392456,1794.094604,1796.333496,1796.333496,11878855
2023-04-02,1804.824951,1815.025024,1772.543945,1789.775024,1789.775024,7795370
2023-04-03,1789.422852,1815.659668,1757.936157,1790.989258,1790.989258,34289685
2023-04-04,1790.786377,1861.879761,1781.688354,1852.092041,1852.092041,33608780
2023-04-05,1849.944702,1912.223511,1844.862671,1903.861084,1903.861084,25742916
2023-04-06,1904.933716,1907.506592,1856.723389,1866.384766,1866.384766,20258883
2023-04-07,1866.251953,1875.614746,1847.482422,1858.659790,1858.659790,6157929
2023-04-08,1857.266479,1869.463989,1844.740356,1845.058350,1845.058350,23274971
